All Starting Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
Casey HotDog,Jared Jones P | PIT ,34,17,9,4,0,3,3,0,0,1,34,10,27,3.71,1.09,892
W ,Matt Waldron P | SD ,49,23,12,4,0,5,4,0,0,1,40,15,46,4.78,1.24,894
W ,Janson Junk P | MIA ,60,25,12,5,0,4,5,0,0,0,41,8,63,4.50,1.18,901
W ,Jose Quintana P | COL,145,26,26,10,0,7,11,0,0,0,102,45,158,4.96,1.40,903
W ,Michael Lorenzen P | COL,151,27,27,11,0,5,13,0,0,0,125,48,162,4.95,1.39,904
W ,Carter Baumler P | TEX,51,51,0,0,0,2,2,1,0,10,45,17,44,3.88,1.20,908
W ,Luis Medina P | ATH,50,25,12,3,0,5,4,0,0,1,45,21,49,4.50,1.40,910
W ,Martin Perez P | ATL ,49,25,12,5,0,3,4,0,0,1,35,17,42,3.67,1.20,912
W ,River Ryan P | LAD ,36,20,8,2,0,3,2,0,0,1,33,13,31,3.50,1.22,916
W ,Robert Gasser P | MIL,42,22,9,3,0,3,3,0,0,1,32,13,39,3.43,1.24,920
W ,Ryan Weiss P | HOU,41,21,9,3,0,3,3,0,0,1,37,14,36,3.95,1.22,922
W ,Hurston Waldrep P | ATL ,32,16,8,3,0,3,2,0,0,0,28,12,25,3.66,1.16,925
W ,Griffin Canning P | SD ,44,21,11,2,0,4,4,0,0,1,34,17,39,4.29,1.27,927
W ,Colin Rea P | CHC,35,16,6,2,0,3,2,0,0,0,25,9,31,3.60,1.14,928
W ,Brandon Sproat P | MIL ,36,20,8,3,0,3,2,0,0,1,31,12,30,4.00,1.17,932
W ,Hunter Dobbins P | STL ,49,23,12,4,0,3,4,0,0,1,40,15,47,4.04,1.27,938
W ,Shane Drohan P | MIL,31,18,6,2,0,3,2,0,0,0,28,10,27,3.77,1.19,939
W ,Robby Snelling P | MIA ,40,21,9,3,0,3,3,0,0,1,38,14,37,4.05,1.27,940
W ,Walker Buehler P | SD ,57,24,14,3,0,5,5,0,0,1,41,23,56,4.58,1.39,941
W ,JR Ritchie P | ATL ,34,20,7,2,0,3,3,0,0,1,30,11,30,3.97,1.21,945
W ,Jonah Tong P | NYM ,40,21,9,2,0,4,3,0,0,1,39,15,39,4.72,1.35,949
W ,Gunnar Hoglund P | ATH ,47,23,12,4,0,4,4,0,0,1,42,16,47,4.79,1.34,950
W ,Kai-Wei Teng P | HOU,43,21,9,2,0,4,3,0,0,0,45,19,38,5.23,1.33,951
W ,Jason Alexander P | HOU ,52,25,13,5,0,3,4,0,0,1,40,16,50,4.33,1.27,954
W ,J.T. Ginn P | ATH ,55,25,12,2,0,3,5,0,0,1,58,18,55,4.91,1.33,956
W ,Tomoyuki Sugano P | COL,142,26,26,10,0,6,12,0,0,0,93,31,159,5.26,1.34,957
W ,Joe Boyle P | TB ,56,25,13,1,0,3,5,0,0,1,59,33,43,4.82,1.36,959
W ,Ryan Bergert P | KC ,38,21,8,1,0,1,2,0,0,0,32,16,27,3.32,1.13,964
W ,David Festa P | MIN ,42,20,10,1,0,3,4,0,0,1,45,15,38,5.14,1.26,965
W ,Emerson Hancock P | SEA ,43,23,10,3,0,3,3,0,0,0,26,14,38,4.19,1.21,968
W ,Christian Scott P | NYM ,40,21,9,3,0,2,3,0,0,1,34,12,36,4.05,1.20,969
W ,Corbin Burnes P | ARI ,20,10,5,3,0,2,2,0,0,0,18,6,16,2.70,1.10,970
W ,Ken Waldichuk P | WAS ,41,22,9,3,0,3,4,0,0,1,42,16,41,4.39,1.39,971
W ,Kumar Rocker P | TEX ,48,25,12,2,0,4,5,0,0,1,39,16,48,5.06,1.33,976
W ,Mitch Farris P | LAA ,44,23,11,3,0,3,5,0,0,1,45,17,43,4.91,1.36,980
W ,Jake Irvin P | WAS ,51,25,13,4,0,4,5,0,0,1,39,16,52,5.12,1.33,981
W ,Drew Thorpe P | CHW ,32,16,8,4,0,3,3,0,0,0,26,13,28,4.78,1.28,987
W ,Mitchell Parker P | WAS ,51,25,13,5,0,4,6,0,0,1,38,16,54,5.12,1.37,988
W ,Didier Fuentes P | ATL ,39,21,9,2,0,3,3,0,0,1,34,13,37,5.31,1.28,993
W ,Joe Elbis P | ARI ,29,18,6,2,0,2,2,0,0,0,29,11,28,4.34,1.34,997
W ,Ronel Blanco P | HOU ,17,8,4,2,0,1,2,0,0,0,16,7,11,3.18,1.06,1002
W ,Andre Pallante P | STL ,51,25,13,4,0,3,6,0,0,1,36,19,51,4.76,1.37,1004
W ,George Klassen P | LAA ,30,18,6,2,0,2,3,0,0,0,31,12,30,4.50,1.40,1005
W ,Clarke Schmidt P | NYY ,15,8,4,1,0,1,1,0,0,0,14,5,11,3.00,1.07,1010
W ,Patrick Sandoval P | BOS ,48,25,12,3,0,2,5,0,0,1,46,20,48,4.88,1.42,1018
W ,Caden Dana P | LAA ,42,21,9,3,0,2,4,0,0,1,43,19,39,5.36,1.38,1021
W ,Tyler Anderson P | LAA,48,25,12,4,0,2,5,0,0,1,39,21,48,4.50,1.44,1022
W ,Ky Bush P | CHW ,40,21,9,3,0,2,4,0,0,1,36,19,40,4.50,1.48,1024
W ,Griff McGarry P | WAS,25,25,0,0,0,1,1,0,0,5,26,9,25,4.32,1.36,1030
W ,A.J. Smith-Shawver P | ATL ,15,8,4,1,0,1,1,0,0,0,13,6,13,3.60,1.27,1034
W ,Lance McCullers P | HOU,51,25,13,4,0,3,5,0,0,1,52,30,47,5.65,1.51,1039
W ,Walbert Urena P | LAA ,26,17,4,1,0,1,2,0,0,0,26,10,26,4.50,1.38,1042
W ,Zach McCambley P | PHI,10,10,0,0,0,1,0,0,0,2,9,3,9,3.60,1.20,1044
W ,Trevor Williams P | WAS ,33,16,8,1,0,2,4,0,0,0,28,9,38,5.18,1.42,1049
W ,Chase Dollander P | COL ,126,26,26,5,0,4,12,0,0,0,104,46,135,5.57,1.44,1050
W ,Hayden Wesneski P | HOU ,10,5,1,1,0,1,1,0,0,0,9,2,9,4.50,1.10,1051
W ,Caleb Kilian P | SF ,7,4,0,0,0,1,1,0,0,1,6,2,6,3.86,1.14,1054
W ,Jake Bloss P | TOR ,14,9,3,1,0,1,1,0,0,0,14,5,14,4.50,1.36,1058
W ,McCade Brown P | COL ,50,25,12,3,0,2,6,0,0,1,55,24,53,5.40,1.54,1062
W ,Jordan Montgomery P | TEX ,25,12,6,2,0,2,2,0,0,0,16,8,28,5.04,1.44,1064
W ,Jackson Jobe P | DET ,7,4,2,0,0,1,1,0,0,0,5,3,6,3.86,1.29,1065
